time_first_jump,alfa_first_jump,beta_first_jump,t1_first_jump,t2_first_jump,time_fly,alfa_fly,beta_fly,t1_fly,t2_fly,time_jump,alfa_jump,beta_jump,t1_jump,t2_jump,dqdt_critical
0,1.47648183318033,-2.00408243460593,-7.81829004648138,5.39645199338692,0,0.95674275421643,-1.83624466488059,0,0,0,1.02714097025491,-1.86952550429227,0.831145538425536,0.924870715145451,6.49941826100811
0.0105599807285181,1.47685362375093,-2.00412320431927,-3.01959467832564,3.17714536772763,0.0107616564116792,0.877915340649378,-1.79900229728866,0,0,0.0105599807285181,1.09521571145947,-1.9008653130898,-8.34891323095068,6.04480268877429,-3.15878265806954
0.0211199614570362,1.4780351048555,-2.00424067976799,-4.93288927118852,3.00193423978796,0.0215233128233585,0.808570068949713,-1.76623991278219,0,0,0.0211199614570362,1.15958643164831,-1.9272404151395,-12.5919201360719,7.30504983422077,NaN
0.0316799421855542,1.48075523420902,-2.0044977905733,-2.63381937880318,1.81418351758923,0.0322849692350377,0.748277219219822,-1.73775448214478,0,0,0.0316799421855542,1.21784126317692,-1.94817025000024,-10.3995331890235,4.9399682358399,NaN
0.0422399229140723,1.48521607035356,-2.00490027491785,-4.72056955768168,0.041735294106804,0.043046625646717,0.696607071562091,-1.71334297616003,0,0,0.0422399229140723,1.27118825136895,-1.96475468961797,-10.5141897261703,1.66323462639762,NaN
0.0527999036425904,1.48932503871457,-2.00526588214464,-13.3139516645199,3.68978961754211,0.0538082820583962,0.653129906078904,-1.69280236561155,0,0,0.0527999036425904,1.32188544177358,-1.97813454100371,-5.99638528917832,0.141347547120303,NaN
0.0633598843711085,1.48771701079748,-2.0051644845719,-19.8967505977869,6.04808940896223,0.0645699384700755,0.617416002872649,-1.67592962128293,0,0,0.0633598843711085,1.37231851739764,-1.98906846625949,-4.98927628715205,1.3701796150507,NaN
0.0739198650996266,1.4761877414922,-2.00416677910415,-18.3323317297013,6.74360145313766,0.0753315948817547,0.589035642045709,-1.66252171395777,0,0,0.0739198650996265,1.42314814489735,-1.99766417255031,-8.80369859079628,1.64124878184303,NaN
0.0844798458281446,1.45306211179949,-2.00173519463369,-23.5124779950745,7.87190050164599,0.086093251293434,0.567559103700471,-1.65237561441968,0,0,0.0844798458281446,1.4734459425586,-2.00372164877215,-7.51519755405287,1.77862162664247,NaN
0.0950398265566627,1.41725952875074,-1.99691973973256,-21.1225942923622,8.22472766299488,0.0968549077051132,0.552556667939321,-1.64528829345225,0,0,0.0950398265566627,1.52240213174583,-2.00724256670447,-10.6049987845226,3.22630367295211,NaN
0.105599807285181,1.36858105341511,-1.98838951208784,-22.6414418519677,10.1273778087123,0.107616564116792,0.543598614864643,-1.64105672183909,0,0,0.105599807285181,1.56816192265166,-2.00842009814294,-14.1401730748616,4.13682385353198,NaN
0.116159788013699,1.30583310054126,-1.97405046524738,-27.8237489296341,12.0576984280905,0.118378220528472,0.540255224578825,-1.63947787036381,0,0,0.116159788013699,1.60711721070354,-2.00782172033365,-19.4872978626417,7.45832439849514,NaN
0.126719768742217,1.22816011177079,-1.95134652194476,-18.4355496177705,7.78949772134,0.129139876940151,0.542096777184251,-1.64034870980999,0,0,0.126719768742217,1.63558417229821,-2.00644889139724,-19.7761456396188,6.87990980742078,NaN
0.137279749470735,1.13928781779465,-1.91907083473352,-9.12413948659389,3.29398203734655,0.13990153335183,0.548693552783306,-1.64346621096124,0,0,0.137279749470735,1.65211618589892,-2.00527627450604,-18.0231279379976,7.79614067414542,NaN
0.147839730199253,1.04548202954849,-1.87817004477438,-0.0958598473865182,-1.12893307988123,0.150663189763509,0.559615831478377,-1.64862734460116,0,0,0.147839730199253,1.65861296468114,-2.00472819129984,-11.3739757025124,3.37734778582855,NaN
NaN,NaN,NaN,NaN,NaN,0.161424846175189,0.57443389337185,-1.65562908151335,0,0,0.158399710927771,1.65848155579408,-2.00472855922406,-10.7461474824805,2.95697975533037,NaN
NaN,NaN,NaN,NaN,NaN,0.172186502586868,0.592718018566109,-1.66426839248142,0,0,0.168959691656289,1.65313424028643,-2.00516617679812,-12.4686373175735,5.88510367549029,NaN
NaN,NaN,NaN,NaN,NaN,0.182948158998547,0.61403848716354,-1.67434224828897,0,0,0.179519672384807,1.64090761550702,-2.00606338578529,-17.7260221764287,9.30263107180667,NaN
NaN,NaN,NaN,NaN,NaN,0.193709815410226,0.63796557926653,-1.68564761971959,0,0,0.190079653113325,1.61970021240902,-2.0072658569416,-15.794809422824,6.40045729275141,NaN
NaN,NaN,NaN,NaN,NaN,0.204471471821906,0.664069574977463,-1.69798147755688,0,0,0.200639633841843,1.59153953029848,-2.00820970501542,-6.31148979241917,1.28057930258705,NaN
NaN,NaN,NaN,NaN,NaN,0.215233128233585,0.691920754398726,-1.71114079258446,0,0,0.211199614570362,1.56171650401522,-2.00838740261079,-3.99363531695976,1.00705056450835,NaN
NaN,NaN,NaN,NaN,NaN,0.225994784645264,0.721089397632703,-1.72492253558591,0,0,0.22175959529888,1.53366136604794,-2.00775721983277,-2.4893337130157,0.557784478061564,NaN
NaN,NaN,NaN,NaN,NaN,0.236756441056943,0.751145784781781,-1.73912367734484,0,0,0.232319576027398,1.50865945959447,-2.00654189416771,-1.35325215451589,1.68367224751341,NaN
NaN,NaN,NaN,NaN,NaN,0.247518097468623,0.781660195948345,-1.75354118864486,0,0,0.242879556755916,1.48763821902253,-2.00504449694786,-0.158638379011679,-0.566506322556785,NaN
