time_first_jump,alfa_first_jump,beta_first_jump,t1_first_jump,t2_first_jump,time_fly,alfa_fly,beta_fly,t1_fly,t2_fly,time_jump,alfa_jump,beta_jump,t1_jump,t2_jump,dqdt_critical
0.224490075615749,-0.255827807254487,-1.97754038126422,-13.430242596234,7.54935551813177,NaN,NaN,NaN,NaN,NaN,0.224490075615749,-0.166771262088571,-1.99589719189514,-11.6677990506908,5.83565670570009,NaN
0.234694169961919,-0.296230333377595,-1.96678054661031,-11.0283571701886,6.42741038328188,NaN,NaN,NaN,NaN,NaN,0.234694169961919,-0.17369888145313,-1.99473497312343,-9.36576256724059,4.74382612388317,NaN
0.24489826430809,-0.341057980422801,-1.95314158679932,-8.63845893090347,5.16737823917815,NaN,NaN,NaN,NaN,NaN,0.24489826430809,-0.183460566179753,-1.99302319781837,-7.19058099398713,3.67867967264643,NaN
0.25510235865426,-0.388711838804364,-1.93673802057051,-6.22332489681677,3.95454764715348,NaN,NaN,NaN,NaN,NaN,0.25510235865426,-0.19430279825325,-1.99101946960816,-4.76771848475206,2.48874111667979,NaN
0.26530645300043,-0.437593527348807,-1.91794329860462,-3.75435699226387,2.7178657108611,NaN,NaN,NaN,NaN,NaN,0.26530645300043,-0.204407795546662,-1.98905534877218,-2.34575326817498,1.23102339606749,NaN
0.275510547346601,-0.486007932824472,-1.89744148883319,-1.29275370027995,1.50014091148361,NaN,NaN,NaN,NaN,NaN,0.275510547346601,-0.212005140460742,-1.98751761524971,-0.372921450400911,0.368355029809983,NaN
0.285714641692771,-0.532064984817369,-1.87627054938341,1.18325228339578,0.270630849134249,NaN,NaN,NaN,NaN,NaN,0.285714641692771,-0.216078296038626,-1.98667097383284,-1.23872511080822,1.48542870711309,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.295918736038942,-0.216699950388764,-1.98654037430051,-1.36041789187102,2.39626677438304,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.306122830385112,-0.214394329003256,-1.98702372501374,-2.54475489114714,2.72547893148476,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.316326924731283,-0.209641932175429,-1.98800461295936,-2.42985141568195,3.06449037266273,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.326531019077453,-0.202874300587409,-1.98936533291599,-3.63997803296862,3.84056646598287,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.336735113423623,-0.194608096291004,-1.99096969553462,-3.86363080129091,4.51895900532372,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.346939207769794,-0.185441801426099,-1.99267435615877,-5.15359477851812,5.3615768608444,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.357143302115964,-0.176170794092188,-1.9943196761649,-6.36904446105293,6.29998634998705,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.367347396462135,-0.167907264166611,-1.995720644722,-8.34825852966177,7.41755876017732,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.377551490808305,-0.162079798897925,-1.99667439133865,-10.5451868845901,8.43228176223616,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.387755585154475,-0.160345009985668,-1.99695961008897,-12.7487787436048,9.56862056197886,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.397959679500646,-0.164357148133138,-1.99632659677507,-14.6959794825719,10.4541890882433,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.408163773846816,-0.175478260451308,-1.99447075724049,-15.7386566100441,10.5543159732032,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.418367868192987,-0.194478183478822,-1.99101756620276,-16.043505337989,9.82629996056449,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.428571962539157,-0.221467503415228,-1.98552057199989,-15.5427797315249,8.77223625834299,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.438776056885327,-0.255827807254487,-1.97754038126422,-13.430242596234,7.54935551813177,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.448980151231498,-0.296230333377595,-1.96678054661031,-11.0283571701886,6.42741038328188,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.459184245577668,-0.341057980422801,-1.95314158679932,-8.63845893090347,5.16737823917815,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.469388339923839,-0.388711838804364,-1.93673802057051,-6.22332489681677,3.95454764715348,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.479592434270009,-0.437593527348807,-1.91794329860462,-3.75435699226387,2.7178657108611,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.489796528616179,-0.486007932824472,-1.89744148883319,-1.29275370027995,1.50014091148361,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.50000062296235,-0.532064984817369,-1.87627054938341,1.18325228339578,0.270630849134249,NaN
